main_building,high,medium,full_meal,high,good,Абрикос@product_001
main_building,high,long,dessert,high,good,Абрикос@product_001
main_building,high,long,coffee,high,good,Абрикос@product_001
main_building,high,long,snack,high,good,Абрикос@product_001
main_building,high,long,full_meal,high,good,Абрикос@product_001
main_building,high,medium,dessert,medium,good,Абрикос@product_001
main_building,high,medium,coffee,medium,good,Абрикос@product_001
main_building,high,medium,snack,medium,good,Абрикос@product_001
main_building,high,medium,full_meal,medium,good,Абрикос@product_001
main_building,high,long,dessert,medium,good,Абрикос@product_001
main_building,high,long,coffee,medium,good,Абрикос@product_001
main_building,high,long,snack,medium,good,Абрикос@product_001
main_building,high,long,full_meal,medium,good,Абрикос@product_001
main_building,high,medium,dessert,low,good,Абрикос@product_001
main_building,high,medium,coffee,low,good,Абрикос@product_001
main_building,high,medium,snack,low,good,Абрикос@product_001
main_building,high,medium,full_meal,low,good,Абрикос@product_001
main_building,high,long,dessert,low,good,Абрикос@product_001
main_building,high,long,coffee,low,good,Абрикос@product_001
main_building,high,long,snack,low,good,Абрикос@product_001
main_building,high,long,full_meal,low,good,Абрикос@product_001
second_building,high,medium,dessert,high,good,Абрикос@product_001
second_building,high,medium,coffee,high,good,Абрикос@product_001
second_building,high,medium,snack,high,good,Абрикос@product_001
second_building,high,medium,full_meal,high,good,Абрикос@product_001
second_building,high,long,dessert,high,good,Абрикос@product_001
second_building,high,long,coffee,high,good,Абрикос@product_001
second_building,high,long,snack,high,good,Абрикос@product_001
second_building,high,long,full_meal,high,good,Абрикос@product_001
second_building,high,medium,dessert,medium,good,Абрикос@product_001
second_building,high,medium,coffee,medium,good,Абрикос@product_001
second_building,high,medium,snack,medium,good,Абрикос@product_001
second_building,high,medium,full_meal,medium,good,Абрикос@product_001
second_building,high,long,dessert,medium,good,Абрикос@product_001
second_building,high,long,coffee,medium,good,Абрикос@product_001
second_building,high,long,snack,medium,good,Абрикос@product_001
second_building,high,long,full_meal,medium,good,Абрикос@product_001
second_building,high,medium,dessert,low,good,Абрикос@product_001
second_building,high,medium,coffee,low,good,Абрикос@product_001
second_building,high,medium,snack,low,good,Абрикос@product_001
second_building,high,medium,full_meal,low,good,Абрикос@product_001
second_building,high,long,dessert,low,good,Абрикос@product_001
second_building,high,long,coffee,low,good,Абрикос@product_001
second_building,high,long,snack,low,good,Абрикос@product_001
second_building,high,long,full_meal,low,good,Абрикос@product_001
bus_stop,low,medium,full_meal,medium,good,Батина Шаурма@cafe_003
second_building,low,medium,full_meal,medium,good,Батина Шаурма@cafe_003
main_building,low,medium,full_meal,medium,good,Батина Шаурма@cafe_003
second_building,high,long,full_meal,high,good,Безумно@cafe_004
main_building,high,long,full_meal,high,good,Безумно@cafe_004
bus_stop,high,long,full_meal,high,good,Безумно@cafe_004
bus_stop,medium,short,coffee,medium,bad,Белка@coffee_005
bus_stop,medium,short,coffee,medium,good,Белка@coffee_005
bus_stop,medium,very_short,coffee,medium,bad,Белка@coffee_005
bus_stop,medium,very_short,coffee,medium,good,Белка@coffee_005
main_building,medium,short,coffee,medium,bad,Белка@coffee_005
main_building,medium,short,coffee,medium,good,Белка@coffee_005
main_building,medium,very_short,coffee,medium,bad,Белка@coffee_005
main_building,medium,very_short,coffee,medium,good,Белка@coffee_005
campus,low,long,full_meal,high,good,Гербарий@cafe_006
campus,low,long,snack,high,good,Гербарий@cafe_006
campus,low,long,dessert,high,good,Гербарий@cafe_006
campus,low,long,coffee,high,good,Гербарий@cafe_006
bus_stop,low,long,full_meal,high,good,Гербарий@cafe_006
bus_stop,low,long,snack,high,good,Гербарий@cafe_006
bus_stop,low,long,dessert,high,good,Гербарий@cafe_006
bus_stop,low,long,coffee,high,good,Гербарий@cafe_006
main_building,low,long,full_meal,high,good,Гербарий@cafe_006
main_building,low,long,snack,high,good,Гербарий@cafe_006
main_building,low,long,dessert,high,good,Гербарий@cafe_006
main_building,low,long,coffee,high,good,Гербарий@cafe_006
second_building,low,long,full_meal,high,good,Гербарий@cafe_006
second_building,low,long,snack,high,good,Гербарий@cafe_006
second_building,low,long,dessert,high,good,Гербарий@cafe_006
second_building,low,long,coffee,high,good,Гербарий@cafe_006
second_building,high,medium,pancakes,high,good,Сибирские блины@cafe_009
second_building,high,medium,pancakes,high,bad,Сибирские блины@cafe_009
second_building,high,medium,coffee,high,good,Сибирские блины@cafe_009
second_building,high,medium,coffee,high,bad,Сибирские блины@cafe_009
second_building,high,medium,dessert,high,good,Сибирские блины@cafe_009
second_building,high,medium,dessert,high,bad,Сибирские блины@cafe_009
second_building,high,short,pancakes,high,good,Сибирские блины@cafe_009
second_building,high,short,pancakes,high,bad,Сибирские блины@cafe_009
second_building,high,short,coffee,high,good,Сибирские блины@cafe_009
second_building,high,short,coffee,high,bad,Сибирские блины@cafe_009
second_building,high,short,dessert,high,good,Сибирские блины@cafe_009
second_building,high,short,dessert,high,bad,Сибирские блины@cafe_009
main_building,high,medium,pancakes,high,good,Сибирские блины@cafe_009
main_building,high,medium,pancakes,high,bad,Сибирские блины@cafe_009
main_building,high,medium,coffee,high,good,Сибирские блины@cafe_009
main_building,high,medium,coffee,high,bad,Сибирские блины@cafe_009
main_building,high,medium,dessert,high,good,Сибирские блины@cafe_009
main_building,high,medium,dessert,high,bad,Сибирские блины@cafe_009
main_building,high,short,pancakes,high,good,Сибирские блины@cafe_009
main_building,high,short,pancakes,high,bad,Сибирские блины@cafe_009
main_building,high,short,coffee,high,good,Сибирские блины@cafe_009
main_building,high,short,coffee,high,bad,Сибирские блины@cafe_009
main_building,high,short,dessert,high,good,Сибирские блины@cafe_009
main_building,high,short,dessert,high,bad,Сибирские блины@cafe_009
second_building,medium,medium,snack,medium,good,Сыр-бор@cafe_015
second_building,medium,medium,full_meal,medium,good,Сыр-бор@cafe_015
second_building,medium,short,snack,medium,good,Сыр-бор@cafe_015
second_building,medium,short,full_meal,medium,good,Сыр-бор@cafe_015
bus_stop,medium,medium,snack,medium,good,Сыр-бор@cafe_015
bus_stop,medium,medium,full_meal,medium,good,Сыр-бор@cafe_015
bus_stop,medium,short,snack,medium,good,Сыр-бор@cafe_015
bus_stop,medium,short,full_meal,medium,good,Сыр-бор@cafe_015
main_building,medium,medium,snack,medium,good,Сыр-бор@cafe_015
main_building,medium,medium,full_meal,medium,good,Сыр-бор@cafe_015
main_building,medium,short,snack,medium,good,Сыр-бор@cafe_015
main_building,medium,short,full_meal,medium,good,Сыр-бор@cafe_015
campus,low,very_short,coffee,medium,bad,Точка@coffee_011
campus,low,short,coffee,medium,bad,Точка@coffee_011
